Date,CPA,conversion_rate,CPC,CPE,clicks,impressions,purchases,spend,AOV,ROAS,RPC,revenue
2023-10-03 00:00:00,25.046666666666667,0.04918,1.2318032786885247,0.04792091836734694,61,17463,3,75.14,1020.3333333333334,40.73729039126963,50.18032786885246,3061
2023-10-04 00:00:00,35.855,0.03448,1.2363793103448275,0.04391304347826087,58,16864,2,71.71,1652.01,46.07474550271929,56.965862068965514,3304.02
2023-10-05 00:00:00,18.4875,0.05797,1.0717391304347827,0.045761138613861385,69,16826,4,73.95,111.43,6.027315753887762,6.459710144927537,445.72
2023-10-06 00:00:00,73.52,0.01852,1.3614814814814815,0.04798955613577023,54,16202,1,73.52,160,2.176278563656148,2.962962962962963,160
2023-10-08 00:00:00,11.102857142857143,0.11111,1.2336507936507937,0.04718882817243473,63,15394,7,77.72,79.92571428571429,7.198661863098302,8.880634920634922,559.48
2023-10-09 00:00:00,25.74,0.05769,1.4849999999999999,0.04615660490137478,52,14410,3,77.22,557.2666666666667,21.64983164983165,32.15,1671.8
2023-10-11 00:00:00,24.723333333333333,0.06667,1.6482222222222223,0.04835071707953064,45,13275,3,74.17,157.59666666666666,6.3744101388701635,10.506444444444444,472.79
2023-10-15 00:00:00,78.12,0.01538,1.201846153846154,0.04045572242361471,65,19980,1,78.12,93,1.1904761904761905,1.4307692307692308,93
2023-10-16 00:00:00,38.42,0.03509,1.3480701754385966,0.042855549358616844,57,18878,2,76.84,197,5.127537740760021,6.912280701754386,394
2023-10-17 00:00:00,18.6475,0.09091,1.6952272727272728,0.03725774225774226,44,17934,4,74.59,92.58250000000001,4.96487464807615,8.41659090909091,370.33000000000004
2023-10-18 00:00:00,73.3,0.01754,1.2859649122807018,0.03751279426816786,57,17448,1,73.3,93,1.2687585266030015,1.631578947368421,93
2023-10-20 00:00:00,72.35,0.01754,1.269298245614035,0.040239154616240266,57,17569,1,72.35,200,2.7643400138217005,3.508771929824561,200
2023-10-22 00:00:00,38.86,0.03030,1.1775757575757575,0.043346346904629116,66,18933,2,77.72,91.5,2.3546062789500772,2.772727272727273,183
2023-10-26 00:00:00,72.91,0.02632,1.9186842105263158,0.04243888242142026,38,16312,1,72.91,113,1.549855986833082,2.973684210526316,113
2023-10-29 00:00:00,78.28,0.01818,1.4232727272727272,0.04954430379746835,55,17913,1,78.28,193,2.4655084312723554,3.5090909090909093,193
2023-10-30 00:00:00,76.96,0.01818,1.3992727272727272,0.0435048049745619,55,17574,1,76.96,70.2,0.9121621621621623,1.2763636363636364,70.2
2023-11-01 00:00:00,14.815999999999999,0.07143,1.0582857142857143,0.038887139107611546,70,17917,5,74.08,139.078,9.38701403887689,9.934142857142858,695.39
2023-11-02 00:00:00,24.16,0.05085,1.2284745762711866,0.03932718393922952,59,16607,3,72.48,280,11.589403973509933,14.23728813559322,840
2023-11-04 00:00:00,77.08,0.01493,1.1504477611940298,0.045717674970344006,67,16298,1,77.08,160,2.075765438505449,2.388059701492537,160
2023-11-05 00:00:00,26.356666666666666,0.06383,1.6823404255319148,0.04546866014951121,47,18042,3,79.07,210.33333333333334,7.980270646262806,13.425531914893616,631
2023-11-06 00:00:00,75.22,0.02222,1.6715555555555555,0.04443000590667454,45,16891,1,75.22,110,1.4623770273863335,2.4444444444444446,110
2023-11-07 00:00:00,37.195,0.04082,1.5181632653061226,0.04655193992490613,49,15634,2,74.39,427,11.480037639467671,17.428571428571427,854
2023-11-10 00:00:00,73.93,0.02128,1.5729787234042554,0.041533707865168544,47,15512,1,73.93,68,0.9197889895847422,1.446808510638298,68
2023-11-11 00:00:00,37.865,0.02740,1.0373972602739727,0.04390144927536232,73,16072,2,75.73,118.5,3.1295391522514193,3.2465753424657535,237
2023-11-13 00:00:00,76.57,0.01786,1.3673214285714284,0.04103429796355841,56,15843,1,76.57,83,1.0839754473031213,1.4821428571428572,83
2023-11-14 00:00:00,24.713333333333335,0.05357,1.3239285714285713,0.041303621169916434,56,15381,3,74.14,158,6.393309954140815,8.464285714285714,474
2023-11-15 00:00:00,36.155,0.04762,1.7216666666666667,0.04505295950155763,42,15162,2,72.31,459,12.695339510441157,21.857142857142858,918
2023-11-19 00:00:00,77.53,0.01887,1.4628301886792454,0.07608439646712463,53,14266,1,77.53,158,2.0379208048497355,2.981132075471698,158
2023-11-21 00:00:00,73.91,0.01818,1.3438181818181818,0.11198484848484848,55,12103,1,73.91,36,0.48707887971857666,0.6545454545454545,36
2023-11-22 00:00:00,73.73,0.02439,1.7982926829268293,0.15554852320675105,41,11799,1,73.73,80,1.0850400108504001,1.951219512195122,80
2023-11-24 00:00:00,18.2925,0.09302,1.7016279069767442,0.2892094861660079,43,9192,4,73.17,224.8,12.289189558562253,20.911627906976744,899.2
2023-11-27 00:00:00,7.69,0.43478,3.3434782608695657,0.2496753246753247,23,10302,10,76.9,217.263,28.252665799739923,94.46217391304349,2172.63
2023-11-28 00:00:00,37.265,0.06452,2.404193548387097,0.1360036496350365,31,11863,2,74.53,138.55,3.717965919763854,8.938709677419356,277.1
2023-11-30 00:00:00,36.435,0.04082,1.4871428571428573,0.11385937500000001,49,13132,2,72.87,97.5,2.6759983532317824,3.979591836734694,195
2023-12-01 00:00:00,19.7125,0.10526,2.0749999999999997,0.14207207207207206,38,14057,4,78.85,262.75,13.329105897273305,27.657894736842106,1051
2023-12-02 00:00:00,84.8,0.01667,1.4133333333333333,0.12254335260115606,60,15292,1,84.8,278,3.278301886792453,4.633333333333334,278
2023-12-03 00:00:00,27.616666666666664,0.06383,1.7627659574468084,0.14138225255972695,47,16045,3,82.85,130,4.707302353651177,8.297872340425531,390
2023-12-04 00:00:00,27.246666666666666,0.05882,1.6027450980392155,0.14916058394160583,51,15410,3,81.74,96.13333333333333,3.5282603376559822,5.654901960784313,288.4
2023-12-06 00:00:00,78.52,0.02326,1.826046511627907,0.13263513513513514,43,13830,1,78.52,6198.4,78.94039735099338,144.14883720930231,6198.4
2023-12-07 00:00:00,25.853333333333335,0.08571,2.216,0.13235494880546075,35,14439,3,77.56,172.66666666666666,6.67870036101083,14.8,518
2023-12-08 00:00:00,78.64,0.01961,1.5419607843137255,0.1317252931323283,51,14022,1,78.64,158.4,2.014242115971516,3.1058823529411765,158.4
2023-12-09 00:00:00,27.13,0.06000,1.6278,0.1291904761904762,50,14429,3,81.39,80,2.948765204570586,4.8,240
2023-12-10 00:00:00,83.73,0.01887,1.579811320754717,0.14819469026548673,53,15258,1,83.73,148,1.7675862892631076,2.792452830188679,148
2023-12-11 00:00:00,26.98,0.07317,1.9741463414634146,0.15535508637236084,41,15699,3,80.94,149.33333333333334,5.5349641709908575,10.926829268292684,448
